Luftslottet som sprängdes	Alliance Atlantis	Thriller-or-Suspense
Chloe	Sony Pictures Cla…	Thriller-or-Suspense
Los abrazos rotos	Sony Pictures Cla…	Thriller-or-Suspense
N-Secure	Freestyle Releasing	Thriller-or-Suspense
Harry Brown	Samuel Goldwyn Films	Thriller-or-Suspense
Kites	Big Pictures	Thriller-or-Suspense
Casino Jack	Samuel Goldwyn Films	Thriller-or-Suspense
Buried	Lionsgate	Thriller-or-Suspense
Law Abiding Citizen	Overture Films	Thriller-or-Suspense
The Square	Apparition	Thriller-or-Suspense
Les herbes folles	Sony Pictures Cla…	Thriller-or-Suspense
"L'affaire Farewell, l'espio…"		Thriller-or-Suspense
La Soga	7-57 Releasing	Thriller-or-Suspense
Twelve	Hannover House	Thriller-or-Suspense
Armored	Sony Pictures	Thriller-or-Suspense
The Disappearance of Alice …	Anchor Bay Entert…	Thriller-or-Suspense
Bellamy	IFC Films	Thriller-or-Suspense
Tirez sur le pianiste	Janus Films	Thriller-or-Suspense
Ca$h	Roadside Attractions	Thriller-or-Suspense
"L'armée du crime"	Lorber Films	Thriller-or-Suspense
In My Sleep	Morning Star Pict…	Thriller-or-Suspense
Dead Awake	New Films Cinema	Thriller-or-Suspense
Red Hill	Sony Pictures	Thriller-or-Suspense
Dreamkiller		Thriller-or-Suspense
Revanche	Janus Films	Thriller-or-Suspense
"Le combat dans l'île"	The Film Desk	Thriller-or-Suspense
Shanghai Red	Indican Pictures	Thriller-or-Suspense
The Box	Warner Bros.	Thriller-or-Suspense
Midnight Reckoning	Winter Star Enter…	Thriller-or-Suspense
The Oxford Murders	Magnolia Pictures	Thriller-or-Suspense
Inhale	IFC Films	Thriller-or-Suspense
Zenith	Cinema Purgatorio	Thriller-or-Suspense
As Good as Dead	Alchemy	Thriller-or-Suspense
Falling Awake	IFC Films	Thriller-or-Suspense
"Daddy's Home"	Self Distributed	Thriller-or-Suspense
Super 8	Paramount Pictures	Thriller-or-Suspense
Limitless	Relativity	Thriller-or-Suspense
Contagion	Warner Bros.	Thriller-or-Suspense
Unknown	Warner Bros.	Thriller-or-Suspense
The Adjustment Bureau	Universal	Thriller-or-Suspense
Black Swan	Fox Searchlight	Thriller-or-Suspense
The Lincoln Lawyer	Lionsgate	Thriller-or-Suspense
The Girl with the Dragon Ta…	Sony Pictures	Thriller-or-Suspense
Source Code	Summit Entertainment	Thriller-or-Suspense
Hanna	Focus Features	Thriller-or-Suspense
Red Riding Hood	Warner Bros.	Thriller-or-Suspense
The Roommate	Sony Pictures	Thriller-or-Suspense
In Time	20th Century Fox	Thriller-or-Suspense
Colombiana	Sony Pictures	Thriller-or-Suspense
The Debt	Focus Features	Thriller-or-Suspense
Abduction	Lionsgate	Thriller-or-Suspense
Apollo 18	Weinstein Co.	Thriller-or-Suspense
The Tourist	Sony Pictures	Thriller-or-Suspense
Straw Dogs	Sony Pictures	Thriller-or-Suspense
Anonymous	Sony Pictures	Thriller-or-Suspense
Tinker Tailor Soldier Spy	Focus Features	Thriller-or-Suspense
La piel que habito	Sony Pictures Cla…	Thriller-or-Suspense
Martha Marcy May Marlene	Fox Searchlight	Thriller-or-Suspense
Melancholia	Magnolia Pictures	Thriller-or-Suspense
La doppia ora	Samuel Goldwyn Films	Thriller-or-Suspense
Casino Jack	Samuel Goldwyn Films	Thriller-or-Suspense
A bout portant	Magnolia Pictures	Thriller-or-Suspense
"Crime d'amour"	IFC Films	Thriller-or-Suspense
Di Renjie	Indomina Releasing	Thriller-or-Suspense
Munger Road	Freestyle Releasing	Thriller-or-Suspense
Hanyo	IFC Films	Thriller-or-Suspense
Luftslottet som sprängdes	Alliance Atlantis	Thriller-or-Suspense
Cold Weather	IFC Films	Thriller-or-Suspense
Akmareul Boatda (악마를 보았다)…	Magnet Pictures	Thriller-or-Suspense
Misterios de Lisboa	Music Box Films	Thriller-or-Suspense
The Double	Image Entertainment	Thriller-or-Suspense
Viva Riva!	Music Box Films	Thriller-or-Suspense
The Perfect Host	Magnolia Pictures	Thriller-or-Suspense
Texas Killing Fields	Anchor Bay Entert…	Thriller-or-Suspense
Road to Nowhere	Monterey Media	Thriller-or-Suspense
Went the Day Well?		Thriller-or-Suspense
Small Town Murder Songs	Monterey Media	Thriller-or-Suspense
Vanishing on 7th Street	Magnet Pictures	Thriller-or-Suspense
Brotherhood	Phase 4 Films	Thriller-or-Suspense
The Next Three Days	Lionsgate	Thriller-or-Suspense
InSight	Check Entertainme…	Thriller-or-Suspense
Trespass	Alchemy	Thriller-or-Suspense
The Tenant	Indican Pictures	Thriller-or-Suspense
The Town	Warner Bros.	Thriller-or-Suspense
"I'm Not Jesus Mommy"	FilmDemic	Thriller-or-Suspense
Shanghai Red	Indican Pictures	Thriller-or-Suspense
Wrecked	IFC Films	Thriller-or-Suspense
Inception	Warner Bros.	Thriller-or-Suspense
Good Neighbors	Magnolia Pictures	Thriller-or-Suspense
Rabia	Strand	Thriller-or-Suspense
Daylight	Cinema Purgatorio	Thriller-or-Suspense
Zenith	Cinema Purgatorio	Thriller-or-Suspense
Red Hill	Sony Pictures	Thriller-or-Suspense
Restitution	Monterey Media	Thriller-or-Suspense
Flickan som lekte med elden		Thriller-or-Suspense
Män som hatar kvinnor	Alliance Atlantis	Thriller-or-Suspense
The Hunger Games	Lionsgate	Thriller-or-Suspense
Taken 2	20th Century Fox	Thriller-or-Suspense
Prometheus	20th Century Fox	Thriller-or-Suspense
Safe House	Universal	Thriller-or-Suspense
The Bourne Legacy	Universal	Thriller-or-Suspense
Argo	Warner Bros.	Thriller-or-Suspense
Jack Reacher	Paramount Pictures	Thriller-or-Suspense
Chronicle	20th Century Fox	Thriller-or-Suspense
The Grey	Open Road	Thriller-or-Suspense
Savages	Universal	Thriller-or-Suspense
The Girl with the Dragon Ta…	Sony Pictures	Thriller-or-Suspense
The Cabin in the Woods	Lionsgate	Thriller-or-Suspense
End of Watch	Open Road	Thriller-or-Suspense
Alex Cross	Lionsgate	Thriller-or-Suspense
Premium Rush	Sony Pictures	Thriller-or-Suspense
Tinker Tailor Soldier Spy	Focus Features	Thriller-or-Suspense
Haywire	Relativity	Thriller-or-Suspense
Man on a Ledge	Lionsgate	Thriller-or-Suspense
The Raven	Relativity	Thriller-or-Suspense
Killing Them Softly	Weinstein Co.	Thriller-or-Suspense
Lockout	Open Road	Thriller-or-Suspense
Gone	Lionsgate	Thriller-or-Suspense
Arbitrage	Roadside Attractions	Thriller-or-Suspense
